product_id,product_name,category,subcategory,unit_price,weight_kg,is_active
PROD_3593,Transition Best-Of-Breed E-Services,Informática,Redes,118.99,6.91,True
PROD_3594,Scale Scalable Roi,Eletrônicos,Acessórios,35.31,14.11,True
PROD_3595,Iterate Holistic Interfaces,Moda,Infantil,67.29,24.29,True
PROD_3596,Monetize Granular Web-Readiness,Esportes,Natação,164.59,27.69,True
PROD_3597,Engage Impactful Supply-Chains,Esportes,Futebol,350.08,7.18,True
PROD_3598,Brand Collaborative Convergence,Livros,Ficção,153.73,16.23,True
PROD_3599,Engineer Impactful Interfaces,Moda,Calçados,797.63,4.85,True
PROD_3600,Optimize Front-End Technologies,Esportes,Ciclismo,101.31,14.96,True
PROD_3601,Scale Dynamic Schemas,Eletrônicos,Áudio,23.43,2.79,True
PROD_3602,Strategize Mission-Critical Channels,Moda,Roupas Masculinas,24.25,28.26,True
PROD_3603,Harness Scalable Content,Eletrônicos,Acessórios,395.95,19.18,True
PROD_3604,Target Granular Networks,Informática,Componentes,301.43,25.64,True
PROD_3605,Enable Visionary Info-Mediaries,Informática,Notebooks,12.51,29.95,True
PROD_3606,Envisioneer B2B E-Tailers,Esportes,Corrida,70.01,5.56,True
PROD_3607,Architect 24/365 Experiences,Esportes,Futebol,73.12,20.85,True
PROD_3608,Implement Bricks-And-Clicks Networks,Alimentos,Bebidas,36.53,26.62,False
PROD_3609,Transform B2B Architectures,Informática,Componentes,16.57,17.32,True
PROD_3610,Brand Frictionless Markets,Automotivo,Acessórios,35.58,19.23,True
PROD_3611,Transform Synergistic Info-Mediaries,Automotivo,Acessórios,28.67,12.29,True
PROD_3612,Reinvent Scalable Initiatives,Livros,Ficção,17.05,20.28,True
PROD_3613,Deliver Cross-Platform Applications,Informática,Redes,243.44,11.93,True
PROD_3614,Brand B2C Functionalities,Eletrônicos,Acessórios,126.41,14.35,True
PROD_3615,Drive Wireless Action-Items,Eletrônicos,Smartphones,51.58,3.18,True
PROD_3616,Integrate 24/7 Action-Items,Saúde e Beleza,Maquiagem,10.0,0.33,True
PROD_3617,Strategize Holistic Content,Moda,Roupas Femininas,62.87,1.75,True
PROD_3618,Scale Virtual Experiences,Brinquedos,Educativos,168.22,5.86,True
PROD_3619,Extend Enterprise Web Services,Automotivo,Ferramentas,37.22,13.75,True
PROD_3620,Repurpose E-Business Bandwidth,Esportes,Ciclismo,22.65,0.73,True
PROD_3621,Cultivate Enterprise Niches,Livros,Infantil,77.66,4.76,True
PROD_3622,Whiteboard Visionary Relationships,Brinquedos,Educativos,134.57,23.47,True
PROD_3623,Implement 24/7 Initiatives,Casa e Decoração,Utilidades,10.0,22.89,False
PROD_3624,Evolve 24/7 Models,Livros,Acadêmicos,457.06,23.71,True
PROD_3625,Visualize Magnetic Web-Readiness,Casa e Decoração,Iluminação,20.11,27.65,True
PROD_3626,Benchmark Compelling Niches,Informática,Componentes,54.2,3.66,False
PROD_3627,Scale Mission-Critical Applications,Casa e Decoração,Móveis,371.49,4.98,False
PROD_3628,Reinvent Integrated Info-Mediaries,Casa e Decoração,Iluminação,104.63,10.07,True
PROD_3629,Visualize User-Centric Content,Alimentos,Orgânicos,335.4,27.46,True
PROD_3630,Maximize End-To-End Platforms,Alimentos,Doces,580.8,23.29,True
PROD_3631,Harness Innovative Users,Alimentos,Saudáveis,15.62,9.79,True
PROD_3632,Reinvent Wireless Web-Readiness,Informática,Notebooks,265.72,2.72,False
PROD_3633,Strategize Holistic Partnerships,Brinquedos,Educativos,441.68,18.53,True
PROD_3634,Mesh 24/7 E-Tailers,Livros,Ficção,57.34,7.78,True
PROD_3635,Repurpose 24/7 Roi,Livros,Técnicos,63.09,15.98,False
PROD_3636,Cultivate Viral Synergies,Esportes,Natação,10.0,28.26,True
PROD_3637,Engage Customized Vortals,Alimentos,Importados,229.82,17.22,False
PROD_3638,Embrace Revolutionary Channels,Informática,Periféricos,10.0,27.72,False
PROD_3639,Maximize Best-Of-Breed Experiences,Esportes,Corrida,287.89,11.85,True
PROD_3640,Leverage E-Business Schemas,Moda,Acessórios,16.42,19.04,True
PROD_3641,Morph Robust Infrastructures,Esportes,Ciclismo,477.63,26.83,True
PROD_3642,Embrace Seamless Relationships,Brinquedos,Educativos,144.83,17.68,False
PROD_3643,Incubate Frictionless E-Commerce,Automotivo,Óleos,302.1,18.49,False
PROD_3644,Repurpose Clicks-And-Mortar Action-Items,Casa e Decoração,Iluminação,33.94,21.52,True
PROD_3645,Monetize Revolutionary Deliverables,Alimentos,Importados,18.17,26.48,True
PROD_3646,Productize Distributed Web Services,Automotivo,Som,10.84,2.74,True
PROD_3647,Incubate Visionary Channels,Esportes,Fitness,333.43,10.17,True
PROD_3648,Maximize Holistic Vortals,Informática,Componentes,199.44,11.99,True
PROD_3649,Mesh Synergistic Metrics,Casa e Decoração,Utilidades,208.12,27.3,True
PROD_3650,Incubate Best-Of-Breed Platforms,Livros,Técnicos,127.71,28.68,True
PROD_3651,Repurpose Revolutionary Action-Items,Eletrônicos,Câmeras,172.89,3.7,True
PROD_3652,Integrate Dynamic Eyeballs,Casa e Decoração,Iluminação,63.43,3.66,False
PROD_3653,Monetize Killer Channels,Brinquedos,Educativos,140.38,28.05,True
PROD_3654,Expedite Killer Applications,Brinquedos,Jogos,32.19,8.94,True
PROD_3655,Seize Efficient Channels,Esportes,Futebol,59.66,7.33,True
PROD_3656,Drive Cutting-Edge Partnerships,Moda,Roupas Femininas,3470.3,1.17,False
PROD_3657,Engage Dot-Com Portals,Brinquedos,Jogos,94.32,8.34,True
PROD_3658,Synergize Granular Interfaces,Brinquedos,Educativos,10.0,20.84,True
PROD_3659,Target Strategic Portals,Informática,Software,55.13,12.84,True
PROD_3660,Innovate Cutting-Edge Eyeballs,Esportes,Corrida,25.3,15.55,True
PROD_3661,Incubate Best-Of-Breed Partnerships,Casa e Decoração,Quadros,108.97,27.53,True
PROD_3662,Whiteboard Real-Time Functionalities,Moda,Calçados,30.96,3.53,True
PROD_3663,Scale Dynamic Relationships,Automotivo,Óleos,69.81,2.23,True
PROD_3664,Maximize Granular E-Markets,Eletrônicos,Câmeras,37.05,25.57,True
PROD_3665,Transition B2C Vortals,Alimentos,Bebidas,114.05,23.27,True
PROD_3666,Generate User-Centric Architectures,Livros,Autoajuda,42.4,7.99,True
PROD_3667,Utilize Interactive Partnerships,Brinquedos,Educativos,138.14,9.79,True
PROD_3668,Empower 24/7 Users,Esportes,Corrida,932.9,9.38,True
PROD_3669,Embrace Transparent Partnerships,Alimentos,Bebidas,22.53,19.47,True
PROD_3670,Facilitate E-Business Relationships,Livros,Acadêmicos,214.57,1.93,True
PROD_3671,Redefine Open-Source Niches,Livros,Autoajuda,10.0,14.73,True
PROD_3672,Orchestrate Magnetic Niches,Automotivo,Som,68.08,4.1,True
PROD_3673,Implement Mission-Critical Architectures,Automotivo,Óleos,118.47,24.61,True
PROD_3674,Enhance Enterprise Platforms,Automotivo,Ferramentas,36.69,11.48,False
PROD_3675,Generate 24/7 Roi,Saúde e Beleza,Cuidados Pessoais,10.54,15.87,True
PROD_3676,Mesh Extensible Applications,Saúde e Beleza,Cabelos,86.0,0.98,True
PROD_3677,Transition Holistic Platforms,Livros,Infantil,565.97,1.84,True
PROD_3678,Mesh Cross-Media Networks,Automotivo,Ferramentas,75.51,20.28,True
PROD_3679,Cultivate Front-End Schemas,Informática,Redes,175.97,23.03,True
PROD_3680,Empower Mission-Critical Markets,Brinquedos,Bonecas,348.02,21.33,True
PROD_3681,Leverage Turn-Key Architectures,Alimentos,Doces,1747.2,22.14,True
PROD_3682,Reinvent Cross-Media Methodologies,Alimentos,Doces,25.46,3.23,True
PROD_3683,Generate Wireless Info-Mediaries,Saúde e Beleza,Cuidados Pessoais,28.82,20.83,False
PROD_3684,Benchmark End-To-End Portals,Livros,Acadêmicos,63.39,5.53,True
PROD_3685,Implement B2C Web Services,Esportes,Natação,188.39,3.03,False
PROD_3686,Enable B2B Architectures,Casa e Decoração,Quadros,10.0,22.74,True
PROD_3687,Maximize Real-Time Markets,Casa e Decoração,Quadros,197.26,26.69,True
PROD_3688,Redefine Out-Of-The-Box Action-Items,Saúde e Beleza,Vitaminas,107.55,21.53,True
PROD_3689,Innovate Next-Generation Bandwidth,Esportes,Corrida,47.43,24.19,False
PROD_3690,Reinvent Visionary Convergence,Saúde e Beleza,Cabelos,150.0,29.73,True
PROD_3691,Exploit Plug-And-Play Mindshare,Casa e Decoração,Utilidades,261.8,4.13,True
PROD_3692,Envisioneer Efficient E-Commerce,Esportes,Fitness,309.09,28.96,True
PROD_3693,Mesh Bleeding-Edge Content,Automotivo,Ferramentas,91.63,18.08,False
PROD_3694,Whiteboard E-Business Content,Livros,Autoajuda,133.12,24.42,True
PROD_3695,Deploy Turn-Key Infrastructures,Alimentos,Bebidas,127.23,19.54,True
PROD_3696,Whiteboard Strategic Partnerships,Informática,Software,394.43,17.14,False
PROD_3697,Drive Web-Enabled Infrastructures,Moda,Roupas Femininas,142.23,21.14,False
PROD_3698,Leverage Leading-Edge Infrastructures,Livros,Técnicos,195.25,9.68,True
PROD_3699,Extend Front-End Schemas,Automotivo,Som,262.75,27.74,False
PROD_3700,Re-Contextualize Rich Synergies,Casa e Decoração,Quadros,944.14,3.55,True
PROD_3701,Brand Global Info-Mediaries,Automotivo,Acessórios,44.57,9.61,True
PROD_3702,Synthesize 24/7 Interfaces,Saúde e Beleza,Cuidados Pessoais,633.24,1.03,True
PROD_3703,Implement Dynamic Synergies,Esportes,Corrida,1746.41,8.21,True
PROD_3704,Unleash Cutting-Edge Users,Alimentos,Bebidas,48.11,6.62,True
PROD_3705,Extend Cross-Media Action-Items,Brinquedos,Eletrônicos,69.4,1.58,True
PROD_3706,Extend Revolutionary Metrics,Saúde e Beleza,Cabelos,53.83,14.8,True
PROD_3707,Grow Frictionless Methodologies,Livros,Técnicos,198.0,14.11,True
PROD_3708,Re-Contextualize Magnetic Roi,Saúde e Beleza,Vitaminas,10.0,2.42,False
PROD_3709,Optimize Bricks-And-Clicks Channels,Livros,Acadêmicos,49.43,7.93,True
PROD_3710,Deliver Synergistic Markets,Brinquedos,Jogos,64.82,28.6,True
PROD_3711,Brand Rich Architectures,Eletrônicos,TVs,58.36,3.41,True
PROD_3712,Leverage Out-Of-The-Box Initiatives,Alimentos,Saudáveis,57.66,9.22,True
PROD_3713,Facilitate Interactive Users,Informática,Periféricos,50.04,1.17,True
PROD_3714,Iterate 24/7 Technologies,Informática,Notebooks,228.8,4.55,True
PROD_3715,Monetize Compelling Technologies,Moda,Roupas Masculinas,171.72,21.01,True
PROD_3716,Morph Killer Synergies,Automotivo,Som,695.12,11.06,False
PROD_3717,Extend Impactful E-Tailers,Eletrônicos,Câmeras,229.5,13.62,True
PROD_3718,Re-Contextualize Extensible Experiences,Informática,Notebooks,24.12,4.79,True
PROD_3719,Deliver Robust Bandwidth,Saúde e Beleza,Perfumes,73.4,20.5,True
PROD_3720,Productize Holistic Markets,Automotivo,Som,64.62,22.57,True
PROD_3721,Seize Clicks-And-Mortar E-Business,Eletrônicos,Áudio,122.28,5.52,True
PROD_3722,Target Open-Source Content,Esportes,Futebol,334.25,1.45,True
PROD_3723,Seize Sticky Synergies,Esportes,Fitness,112.51,2.52,True
PROD_3724,Seize Viral Interfaces,Automotivo,Óleos,112.86,19.75,True
PROD_3725,Seize Value-Added Platforms,Livros,Autoajuda,91.11,4.15,True
PROD_3726,Brand Holistic Solutions,Livros,Infantil,238.1,14.87,True
PROD_3727,Evolve B2C E-Markets,Saúde e Beleza,Cabelos,45.48,4.66,False
PROD_3728,Embrace Holistic Synergies,Eletrônicos,Câmeras,15.67,5.19,True
PROD_3729,Orchestrate Dot-Com E-Services,Eletrônicos,Câmeras,195.1,0.23,True
PROD_3730,Syndicate Impactful Relationships,Automotivo,Óleos,141.2,9.69,True
PROD_3731,Monetize Bricks-And-Clicks E-Commerce,Casa e Decoração,Utilidades,440.58,2.78,True
PROD_3732,Productize Viral Users,Esportes,Fitness,10.0,11.88,True
PROD_3733,Exploit Real-Time Platforms,Eletrônicos,Áudio,79.8,17.97,False
PROD_3734,Grow Visionary Communities,Automotivo,Peças,102.31,11.09,True
PROD_3735,Enable Synergistic E-Commerce,Brinquedos,Bonecas,14.69,21.18,True
PROD_3736,Implement Synergistic Solutions,Moda,Roupas Masculinas,81.13,22.27,True
PROD_3737,Embrace Dynamic Technologies,Brinquedos,Bonecas,374.02,20.93,True
PROD_3738,Integrate Global Interfaces,Alimentos,Doces,1100.3,28.11,True
PROD_3739,Deploy Open-Source Paradigms,Saúde e Beleza,Maquiagem,292.62,7.2,False
PROD_3740,Leverage 24/365 Info-Mediaries,Eletrônicos,Câmeras,60.99,5.76,True
PROD_3741,Repurpose Real-Time Initiatives,Alimentos,Bebidas,409.04,18.33,True
PROD_3742,Deploy Holistic Schemas,Informática,Software,268.72,17.89,True
PROD_3743,Synthesize End-To-End Vortals,Alimentos,Doces,50.34,15.35,True
PROD_3744,Engineer Wireless Mindshare,Automotivo,Acessórios,44.78,0.23,True
PROD_3745,Drive Integrated Channels,Eletrônicos,Smartphones,73.54,16.7,True
PROD_3746,Embrace Sticky Web-Readiness,Moda,Acessórios,25.51,27.99,False
PROD_3747,Enable B2C Convergence,Automotivo,Óleos,61.99,10.1,True
PROD_3748,Deliver Value-Added Methodologies,Automotivo,Som,161.44,29.03,False
PROD_3749,Incentivize Scalable Methodologies,Saúde e Beleza,Perfumes,313.0,10.77,True
PROD_3750,E-Enable Cross-Platform E-Commerce,Saúde e Beleza,Vitaminas,57.13,4.28,True
PROD_3751,Expedite Value-Added E-Commerce,Esportes,Fitness,476.33,12.01,True
PROD_3752,Syndicate Distributed Technologies,Esportes,Corrida,196.39,14.89,True
PROD_3753,Synthesize Strategic E-Commerce,Livros,Técnicos,207.43,18.92,True
PROD_3754,Incentivize B2C Mindshare,Casa e Decoração,Quadros,29.88,15.2,True
PROD_3755,Reinvent Interactive Niches,Eletrônicos,Smartphones,787.85,16.15,True
PROD_3756,Revolutionize One-To-One Portals,Eletrônicos,Smartphones,174.87,0.82,True
PROD_3757,Scale Interactive Web Services,Alimentos,Bebidas,60.39,7.68,False
PROD_3758,Transition Cutting-Edge Solutions,Eletrônicos,TVs,48.86,9.39,False
PROD_3759,Syndicate Sticky Mindshare,Eletrônicos,Smartphones,62.02,29.61,True
PROD_3760,Re-Intermediate Viral Solutions,Casa e Decoração,Utilidades,26.52,8.94,True
PROD_3761,Iterate B2C E-Services,Informática,Software,294.7,26.91,True
PROD_3762,Embrace End-To-End Interfaces,Esportes,Fitness,29.99,9.21,True
PROD_3763,Integrate Efficient Solutions,Esportes,Ciclismo,127.46,2.97,True
PROD_3764,Re-Contextualize B2B E-Commerce,Moda,Acessórios,52.46,7.5,True
PROD_3765,Utilize 24/365 Infrastructures,Eletrônicos,Acessórios,201.33,8.26,True
PROD_3766,Cultivate Scalable Architectures,Casa e Decoração,Móveis,237.0,29.35,True
PROD_3767,Deploy Extensible Functionalities,Esportes,Corrida,41.57,20.26,True
PROD_3768,Enhance Magnetic Supply-Chains,Casa e Decoração,Quadros,86.43,27.96,True
PROD_3769,Brand Compelling Markets,Brinquedos,Jogos,15.93,25.07,False
PROD_3770,Deliver Cutting-Edge Experiences,Informática,Notebooks,692.74,17.4,False
PROD_3771,Streamline Seamless Initiatives,Eletrônicos,TVs,324.28,20.29,True
PROD_3772,Empower Bricks-And-Clicks Niches,Moda,Calçados,16.87,18.78,True
PROD_3773,Seize Next-Generation Action-Items,Alimentos,Orgânicos,31.81,20.02,True
PROD_3774,Harness Scalable Roi,Esportes,Fitness,76.57,8.02,True
PROD_3775,Integrate Clicks-And-Mortar Markets,Brinquedos,Educativos,94.3,12.3,True
PROD_3776,Repurpose World-Class E-Tailers,Casa e Decoração,Tapetes,39.52,17.82,True
PROD_3777,Envisioneer Collaborative Niches,Saúde e Beleza,Perfumes,22.78,1.17,True
PROD_3778,Redefine Mission-Critical E-Commerce,Automotivo,Óleos,144.61,14.54,True
PROD_3779,Reinvent Dot-Com Models,Eletrônicos,Áudio,725.88,25.81,True
PROD_3780,Disintermediate Open-Source Content,Eletrônicos,Smartphones,96.12,14.82,True
PROD_3781,Embrace Mission-Critical Web Services,Brinquedos,Eletrônicos,63.43,16.61,True
PROD_3782,Implement End-To-End Supply-Chains,Casa e Decoração,Tapetes,55.91,6.14,True
PROD_3783,Disintermediate Bricks-And-Clicks Applications,Livros,Ficção,24.14,23.85,True
PROD_3784,Mesh Out-Of-The-Box Action-Items,Eletrônicos,Acessórios,40.19,10.83,True
PROD_3785,Visualize Efficient E-Tailers,Livros,Infantil,351.9,28.7,True
PROD_3786,Benchmark Integrated Infrastructures,Saúde e Beleza,Cabelos,10.0,29.81,True
PROD_3787,Matrix Sticky Channels,Brinquedos,Veículos,97.92,27.49,True
PROD_3788,Whiteboard 24/7 Paradigms,Casa e Decoração,Quadros,93.09,2.64,True
PROD_3789,Benchmark Dynamic Solutions,Casa e Decoração,Utilidades,103.76,10.06,True
PROD_3790,Unleash Customized Platforms,Informática,Componentes,215.49,28.36,False
PROD_3791,Optimize Cross-Platform Content,Automotivo,Peças,96.87,24.16,True
PROD_3792,Drive Collaborative Solutions,Esportes,Futebol,52.21,27.34,False
PROD_3793,Incubate B2C Paradigms,Esportes,Fitness,40.94,17.22,True
PROD_3794,Enable Dynamic E-Markets,Alimentos,Orgânicos,427.52,14.46,True
PROD_3795,Engage Dot-Com Schemas,Moda,Roupas Femininas,313.96,3.28,True
PROD_3796,Seize Bricks-And-Clicks Systems,Brinquedos,Bonecas,2844.56,25.2,True
PROD_3797,Whiteboard 24/7 E-Commerce,Saúde e Beleza,Cabelos,64.25,22.38,True
PROD_3798,Optimize Compelling E-Markets,Casa e Decoração,Móveis,41.85,1.86,True
PROD_3799,Mesh Vertical Communities,Automotivo,Som,155.06,6.36,False
PROD_3800,Expedite Efficient Channels,Livros,Autoajuda,150.63,16.76,False
PROD_3801,Envisioneer Revolutionary Networks,Brinquedos,Bonecas,193.18,20.56,True
PROD_3802,Streamline Dynamic Interfaces,Alimentos,Importados,248.78,4.22,True
PROD_3803,Synthesize Intuitive Communities,Brinquedos,Veículos,190.95,7.42,True
PROD_3804,Grow Integrated Schemas,Alimentos,Bebidas,327.03,5.87,True
PROD_3805,Revolutionize Integrated Interfaces,Casa e Decoração,Quadros,383.6,6.68,False
PROD_3806,Expedite Real-Time E-Tailers,Moda,Roupas Masculinas,391.9,27.63,True
PROD_3807,Reinvent Clicks-And-Mortar Communities,Alimentos,Orgânicos,10.0,21.5,True
PROD_3808,Maximize Killer Applications,Casa e Decoração,Tapetes,118.97,22.14,False
PROD_3809,Scale Value-Added Mindshare,Casa e Decoração,Móveis,29.73,23.84,True
PROD_3810,Target Back-End Content,Moda,Infantil,319.43,10.76,False
PROD_3811,Iterate Magnetic Technologies,Esportes,Ciclismo,10.0,23.04,True
PROD_3812,Unleash Real-Time Schemas,Brinquedos,Bonecas,524.83,29.35,False
PROD_3813,Embrace Frictionless E-Services,Eletrônicos,Câmeras,31.89,20.98,True
PROD_3814,Integrate Web-Enabled Technologies,Eletrônicos,Câmeras,24.22,12.56,True
PROD_3815,Integrate B2B Niches,Livros,Ficção,138.03,21.52,True
PROD_3816,Re-Contextualize Global Niches,Livros,Autoajuda,57.52,27.03,True
PROD_3817,Cultivate Scalable Experiences,Eletrônicos,Áudio,761.48,3.95,False
PROD_3818,Incentivize Best-Of-Breed Users,Saúde e Beleza,Perfumes,462.03,8.03,True
PROD_3819,Embrace Clicks-And-Mortar Experiences,Eletrônicos,TVs,48.76,27.59,False
PROD_3820,Seize Out-Of-The-Box Vortals,Livros,Autoajuda,314.5,28.39,True
PROD_3821,Evolve Back-End Channels,Automotivo,Ferramentas,46.79,14.58,True
PROD_3822,Deploy Distributed Vortals,Livros,Ficção,46.31,11.3,True
PROD_3823,Streamline Value-Added Convergence,Saúde e Beleza,Cabelos,212.09,8.56,True
PROD_3824,Enhance Efficient Roi,Brinquedos,Veículos,516.47,15.01,True
PROD_3825,Morph Vertical Users,Eletrônicos,Áudio,53.02,28.04,True
PROD_3826,Repurpose Sticky Architectures,Moda,Acessórios,58.1,4.58,True
PROD_3827,Visualize Dot-Com Functionalities,Automotivo,Acessórios,129.21,12.65,True
PROD_3828,Whiteboard Best-Of-Breed Systems,Casa e Decoração,Quadros,30.79,27.36,True
PROD_3829,Enhance World-Class Niches,Saúde e Beleza,Cabelos,589.04,10.54,True
PROD_3830,Architect Impactful Eyeballs,Livros,Autoajuda,30.44,23.07,False
PROD_3831,Grow Bleeding-Edge E-Commerce,Moda,Roupas Masculinas,42.11,11.74,True
PROD_3832,Disintermediate B2B Info-Mediaries,Alimentos,Doces,750.46,24.17,True
PROD_3833,Evolve Rich Roi,Esportes,Ciclismo,116.46,29.43,True
PROD_3834,Target Viral Roi,Eletrônicos,Smartphones,927.32,11.7,True
PROD_3835,Aggregate Holistic Roi,Esportes,Corrida,69.19,25.37,True
PROD_3836,Visualize Front-End Web-Readiness,Saúde e Beleza,Perfumes,1850.89,29.65,True
PROD_3837,Monetize Granular Roi,Alimentos,Orgânicos,188.44,29.52,True
PROD_3838,Transition Impactful Methodologies,Alimentos,Bebidas,36.49,13.07,True
PROD_3839,Expedite Dynamic Partnerships,Alimentos,Importados,35.82,14.62,True
PROD_3840,Orchestrate Intuitive E-Commerce,Casa e Decoração,Quadros,15.66,9.17,True
PROD_3841,Incentivize Ubiquitous Experiences,Saúde e Beleza,Perfumes,17.86,9.49,True
PROD_3842,Strategize Mission-Critical Deliverables,Brinquedos,Educativos,40.8,14.82,True
PROD_3843,Enable Value-Added Metrics,Esportes,Fitness,27.39,6.1,True
PROD_3844,Transform Enterprise Architectures,Brinquedos,Educativos,10.0,21.36,False
PROD_3845,Utilize One-To-One Synergies,Moda,Calçados,247.11,16.14,True
PROD_3846,Engineer Revolutionary Channels,Informática,Software,228.24,26.95,True
PROD_3847,Incentivize Strategic Niches,Automotivo,Som,130.33,24.34,True
PROD_3848,Orchestrate Value-Added Synergies,Automotivo,Peças,23.06,9.74,False
PROD_3849,Generate Sticky Users,Brinquedos,Bonecas,649.47,15.22,True
PROD_3850,Extend Cross-Platform Infrastructures,Informática,Componentes,72.69,22.54,True
PROD_3851,Aggregate Global Info-Mediaries,Informática,Notebooks,33.12,5.88,True
PROD_3852,Engineer Visionary Communities,Eletrônicos,TVs,119.0,1.04,True
PROD_3853,Monetize Open-Source Info-Mediaries,Moda,Roupas Masculinas,111.08,25.58,True
PROD_3854,Orchestrate Interactive Markets,Saúde e Beleza,Maquiagem,10.0,4.21,True
PROD_3855,Incubate Real-Time Functionalities,Informática,Notebooks,86.74,26.69,True
PROD_3856,Incubate 24/7 Web-Readiness,Livros,Técnicos,104.03,27.42,True
PROD_3857,Transition Revolutionary Platforms,Automotivo,Acessórios,57.14,13.87,True
PROD_3858,Incubate Distributed Platforms,Livros,Ficção,18.44,24.22,True
PROD_3859,Deliver Next-Generation Eyeballs,Moda,Roupas Femininas,19.1,10.96,True
PROD_3860,Implement Magnetic Web-Readiness,Informática,Redes,166.81,25.76,True
PROD_3861,Enhance Cutting-Edge Architectures,Esportes,Ciclismo,224.51,24.76,True
PROD_3862,Orchestrate Synergistic Experiences,Automotivo,Óleos,52.58,2.45,True
PROD_3863,Envisioneer Magnetic Methodologies,Eletrônicos,TVs,142.42,17.52,True
PROD_3864,Synergize One-To-One Models,Eletrônicos,TVs,51.96,19.24,True
PROD_3865,Leverage One-To-One E-Services,Alimentos,Importados,32.33,0.13,True
PROD_3866,Transform Front-End Convergence,Casa e Decoração,Iluminação,116.44,29.4,True
PROD_3867,Optimize Open-Source Initiatives,Informática,Componentes,22.67,12.26,True
PROD_3868,Disintermediate Strategic Paradigms,Moda,Roupas Masculinas,873.53,15.57,True
PROD_3869,Expedite B2C Roi,Automotivo,Ferramentas,16.04,5.92,True
PROD_3870,Brand Open-Source Metrics,Casa e Decoração,Quadros,126.54,18.37,False
PROD_3871,Reinvent Cutting-Edge Eyeballs,Moda,Infantil,107.8,24.34,True
PROD_3872,Productize Seamless E-Business,Brinquedos,Jogos,96.91,17.62,True
PROD_3873,Transition Front-End Convergence,Informática,Software,533.83,23.66,True
PROD_3874,Matrix Sticky Niches,Saúde e Beleza,Perfumes,10.0,21.96,True
PROD_3875,Redefine Rich Web Services,Saúde e Beleza,Vitaminas,147.54,7.21,True
PROD_3876,Disintermediate Back-End Partnerships,Informática,Notebooks,64.84,13.13,False
PROD_3877,Generate Clicks-And-Mortar Eyeballs,Alimentos,Bebidas,181.41,4.54,True
PROD_3878,Revolutionize B2B Vortals,Alimentos,Orgânicos,96.12,1.35,True
PROD_3879,Orchestrate Integrated Systems,Saúde e Beleza,Perfumes,82.27,1.99,True
PROD_3880,Drive Compelling Partnerships,Esportes,Natação,21.14,28.28,True
PROD_3881,Embrace Cutting-Edge Niches,Automotivo,Som,40.13,29.54,False
PROD_3882,Orchestrate E-Business Vortals,Saúde e Beleza,Vitaminas,3857.64,2.94,True
PROD_3883,Enable Viral Architectures,Esportes,Futebol,183.41,10.12,True
PROD_3884,Seize Turn-Key Models,Casa e Decoração,Quadros,318.34,3.52,True
PROD_3885,Brand Compelling E-Markets,Esportes,Corrida,59.01,25.04,True
PROD_3886,Expedite Open-Source Channels,Casa e Decoração,Utilidades,32.24,14.94,True
PROD_3887,Exploit Interactive Architectures,Moda,Calçados,228.54,18.68,True
PROD_3888,Deploy Rich Users,Livros,Infantil,10.0,16.24,True
PROD_3889,Incubate Rich Users,Moda,Roupas Femininas,41.23,21.34,True
PROD_3890,Incubate Bleeding-Edge Architectures,Saúde e Beleza,Perfumes,58.82,9.64,True
PROD_3891,Evolve Next-Generation Deliverables,Casa e Decoração,Tapetes,279.78,4.21,True
PROD_3892,Maximize Magnetic Infrastructures,Saúde e Beleza,Vitaminas,147.89,0.63,True
PROD_3893,Incentivize Bricks-And-Clicks Synergies,Informática,Notebooks,51.04,13.43,True
PROD_3894,Architect Vertical Relationships,Automotivo,Ferramentas,140.16,27.24,True
PROD_3895,Engage Collaborative Channels,Eletrônicos,Câmeras,62.57,9.23,True
PROD_3896,Redefine One-To-One Markets,Saúde e Beleza,Perfumes,325.07,5.96,True
PROD_3897,Redefine Cross-Media Relationships,Automotivo,Peças,119.51,27.79,True
PROD_3898,Iterate Global Technologies,Esportes,Natação,723.23,3.25,False
PROD_3899,Target B2B Schemas,Moda,Roupas Femininas,64.5,1.65,True
PROD_3900,Re-Contextualize Next-Generation Action-Items,Esportes,Ciclismo,391.69,26.39,True
PROD_3901,Architect Magnetic Markets,Eletrônicos,Acessórios,100.33,21.06,True
PROD_3902,Extend Global Initiatives,Casa e Decoração,Iluminação,38.99,12.72,False
PROD_3903,Scale B2B Architectures,Informática,Notebooks,2042.42,22.6,True
PROD_3904,Drive Proactive E-Commerce,Automotivo,Ferramentas,433.4,22.27,True
PROD_3905,Disintermediate Scalable Platforms,Informática,Software,119.25,1.3,True
PROD_3906,Repurpose Intuitive Info-Mediaries,Livros,Autoajuda,225.7,20.32,False
PROD_3907,E-Enable Granular Web-Readiness,Saúde e Beleza,Maquiagem,24.57,19.26,True
PROD_3908,Orchestrate Bricks-And-Clicks Eyeballs,Casa e Decoração,Quadros,25.63,28.92,True
PROD_3909,Evolve Interactive Partnerships,Livros,Técnicos,342.72,29.0,True
PROD_3910,Implement Next-Generation Eyeballs,Brinquedos,Educativos,90.54,11.4,False
PROD_3911,Engineer Viral Info-Mediaries,Saúde e Beleza,Maquiagem,74.67,17.74,True
PROD_3912,Extend Global Deliverables,Esportes,Futebol,63.72,4.33,True
PROD_3913,Scale Seamless Info-Mediaries,Moda,Infantil,108.04,2.09,True
